DEPARTAMENTO,TOMBAMENTO,TOMBAMENTO SINVREA,DESCRIÇÃO DO BEM,REF. CONTÁBIL,ESTADO DE CONSERVAÇÃO,CLASSIFICAÇÃO DO BEM,RELACIONADO,DESCRIÇÃO AQUISIÇÃO,VALOR TABELA VIPE,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4323,473631,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4324,473649,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4325,473650,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4326,473651,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4327,473637,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4328,473639,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4329,473663,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4330,473664,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4331,473680,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4332,473682,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4333,473673,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4334,473677,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4335,473684,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4336,473708,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4337,473693,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4338,473698,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4339,473820,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4340,473852,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4341,473853,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4342,473855,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4343,473878,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4344,473880,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4345,473884,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4346,473904,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4347,473893,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4348,473915,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4349,473922,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4350,473940,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4351,473944,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4352,473946,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4353,473950,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4354,473953,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4355,473932,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4356,473934,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4357,473955,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4358,473959,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4359,473966,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4360,474013,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4361,474030,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4362,474043,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4363,474038,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4364,474065,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4365,474082,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4366,474088,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4367,474078,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4368,474099,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4369,474106,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4370,474110,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4371,474195,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4372,474209,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4373,474210,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4374,474214,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4375,474225,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4376,474276,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4377,474309,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4378,474312,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4379,474318,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4380,474332,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4381,474369,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4382,474385,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4383,474423,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4384,474427,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4385,474431,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4386,474417,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4387,474472,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4388,474443,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4389,474483,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4390,474486,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4391,474489,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4392,474459,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4393,474507,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4394,474497,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4395,474498,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4396,474521,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4397,474514,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4398,474519,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4399,474526,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4400,474545,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4401,474535,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4402,474582,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4403,475149,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4404,474813,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4405,474815,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4406,474819,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4407,474848,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4408,475170,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4409,474851,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4410,474875,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4411,474877,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4412,474880,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4413,474906,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4414,474884,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4415,475279,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4416,475287,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4417,475303,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4418,475306,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4419,475293,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4420,475346,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4421,475311,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4422,475314,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4423,475295,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4424,475319,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4425,475297,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4426,475323,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4427,475326,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4428,475329,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4429,475331,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4430,475341,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4431,475333,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4432,475343,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4433,475336,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4434,475347,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4435,475348,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4436,475349,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4437,475064,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4438,475073,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4439,475083,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4440,475092,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4441,475223,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4442,475230,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4443,475650,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4444,475634,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4445,475662,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4446,475646,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4447,475647,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4448,475635,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4449,475637,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4450,475640,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4451,475660,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4452,475643,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4453,475600,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4454,475602,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4455,475235,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4456,475265,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4457,475270,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4458,475280,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4459,475288,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4460,475292,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4461,475620,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,4462,475624,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
